cell_id,date,scenario,failure_day,load_index,sinr_db,rsrp_dbm,rsrq_db,cqi_mean,avg_rank,mcs_dl_mean,bler_dl_pct,ul_bler_pct,harq_retx_ratio,prb_util_dl_pct,ul_prb_util_pct,active_users,traffic_volume_gb,mu_mimo_ratio,rank_1_ratio,bfr_count,beam_switch_count,beam_concentration,rrc_setup_success_pct,drb_setup_success_pct,prach_success_pct,pucch_util_pct,ul_rssi_dbm,cqi_rank_gap,beam_efficiency,sinr_cqi_delta
Cell_0458,01/23/2024,beam_failure,13,1.0,9.069,-86.77,-12.724,5.87,1.0,12.241,23.249,18.734,0.316,31.097,20.758,2.0,0.76,0.092,0.892,19.0,29.0,0.544,89.891,88.458,81.64,16.005,-107.978,5.87,0.018,0.26
Cell_0458,01/24/2024,beam_failure,13,0.982,9.307,-86.846,-12.782,4.979,1.39,12.625,23.844,16.631,0.325,27.913,16.334,3.0,0.904,0.1,0.893,30.0,26.0,0.649,89.521,88.888,78.617,18.995,-106.204,3.582,0.027,1.84
Cell_0458,01/25/2024,beam_failure,13,1.0,9.798,-88.296,-11.954,4.542,0.52,13.066,28.486,15.412,0.353,25.288,16.304,3.0,0.685,0.098,0.917,31.0,20.0,0.641,87.788,88.877,81.031,13.765,-99.343,8.741,0.009,2.98
Cell_0458,01/26/2024,beam_failure,13,0.988,8.244,-88.436,-13.335,5.405,1.138,11.309,16.762,13.288,0.388,26.249,19.792,2.0,1.062,0.108,0.925,28.0,33.0,0.527,90.981,86.026,81.152,17.628,-103.058,4.751,0.026,0.14
Cell_0458,01/27/2024,beam_failure,13,0.872,8.428,-93.281,-12.671,5.301,1.228,12.178,69.113,13.487,0.343,27.402,15.132,2.0,0.871,0.092,0.958,20.0,22.0,0.508,90.432,87.786,79.946,15.13,-103.817,4.316,0.009,0.48
Cell_0458,01/28/2024,beam_failure,13,0.813,9.777,-87.962,-11.968,4.759,0.457,13.632,23.361,14.82,0.365,20.842,16.133,1.0,0.703,0.09,0.907,29.0,23.0,0.57,88.835,88.469,78.056,13.316,-104.925,9.519,0.009,2.64
Cell_0458,01/29/2024,beam_failure,13,1.0,9.081,-93.556,-13.555,4.529,1.238,12.587,30.735,21.755,0.354,27.064,20.712,2.0,0.895,0.092,0.936,35.0,17.0,0.572,89.541,88.615,83.173,18.076,-96.3,3.659,0.02,2.29
Cell_0458,01/30/2024,beam_failure,13,1.0,8.004,-87.884,-14.205,5.267,1.239,13.45,31.892,15.851,0.41,25.655,17.244,3.0,0.832,0.098,0.932,32.0,16.0,0.565,88.201,88.035,82.56,17.07,-104.726,4.252,0.021,0.1
Cell_0459,01/01/2024,healthy,-1,1.0,14.493,-66.178,-6.134,13.51,3.658,25.63,2.112,2.966,0.067,40.108,31.647,16.0,4.388,0.792,0.223,4.0,2.0,0.295,96.743,99.061,99.397,30.591,-114.627,3.693,0.709,-5.77
Cell_0459,01/02/2024,healthy,-1,0.977,14.562,-67.611,-5.915,13.879,3.628,23.107,1.997,2.804,0.112,38.298,27.839,13.0,3.907,0.721,0.289,1.0,2.0,0.33,99.095,98.707,97.659,33.199,-108.607,3.826,0.641,-6.26
Cell_0459,01/03/2024,healthy,-1,1.0,14.416,-66.632,-6.411,12.455,3.151,24.505,1.765,2.373,0.071,40.642,40.475,17.0,3.552,0.757,0.255,0.0,7.0,0.267,98.935,99.957,99.833,28.189,-113.063,3.953,0.586,-4.27
Cell_0459,01/04/2024,healthy,-1,0.936,14.817,-67.44,-6.157,13.093,3.682,22.351,1.757,2.504,0.082,40.812,31.234,12.0,3.727,0.746,0.259,2.0,5.0,0.334,100.0,99.465,97.489,33.307,-115.265,3.556,0.675,-4.82
Cell_0459,01/05/2024,healthy,-1,0.945,15.38,-69.116,-5.864,12.839,3.391,23.251,1.758,2.24,0.087,34.352,33.609,14.0,4.39,0.785,0.196,2.0,3.0,0.343,99.284,98.343,100.0,27.478,-104.903,3.786,0.654,-3.88
Cell_0459,01/06/2024,healthy,-1,0.754,14.222,-61.432,-6.424,13.676,2.968,23.221,1.487,2.451,0.074,30.988,29.176,10.0,3.341,0.717,0.313,2.0,5.0,0.295,97.574,99.549,99.653,20.379,-117.968,4.607,0.524,-6.29
Cell_0459,01/07/2024,healthy,-1,0.791,13.551,-65.07,-5.79,12.998,3.519,24.374,1.641,2.484,0.095,32.867,27.282,10.0,3.844,0.752,0.22,2.0,1.0,0.29,98.048,98.025,97.728,27.107,-119.022,3.694,0.651,-5.95
Cell_0459,01/08/2024,healthy,-1,0.989,15.538,-65.614,-6.5,12.755,3.175,24.73,2.014,2.627,0.071,37.739,27.308,12.0,4.152,0.857,0.159,0.0,3.0,0.272,100.0,97.066,97.725,25.186,-117.389,4.017,0.666,-3.59
Cell_0459,01/09/2024,healthy,-1,0.976,13.775,-62.834,-6.503,12.564,3.275,22.605,1.715,3.119,0.106,36.172,29.245,11.0,4.403,0.77,0.238,1.0,4.0,0.326,97.877,99.737,100.0,32.856,-110.603,3.836,0.62,-5.07
Cell_0459,01/10/2024,healthy,-1,1.0,15.104,-66.35,-5.899,12.158,3.63,22.44,2.297,2.664,0.082,34.837,43.241,9.0,5.275,0.79,0.21,6.0,2.0,0.297,99.746,98.562,99.605,34.212,-115.15,3.35,0.7,-3.13
Cell_0459,01/11/2024,healthy,-1,1.0,14.987,-68.415,-6.493,14.019,3.093,23.675,1.77,3.23,0.076,43.718,37.541,13.0,4.311,0.803,0.206,2.0,8.0,0.318,97.803,97.728,99.505,30.868,-112.055,4.533,0.61,-6.04
Cell_0459,01/12/2024,healthy,-1,0.945,13.026,-66.113,-6.285,12.543,3.135,24.761,1.815,2.405,0.079,38.093,31.591,16.0,4.362,0.802,0.205,0.0,5.0,0.356,98.999,97.529,99.36,27.329,-118.276,4.001,0.617,-5.79
Cell_0459,01/13/2024,healthy,-1,0.771,14.44,-66.088,-6.14,11.544,3.21,26.029,1.598,2.307,0.098,24.995,28.16,9.0,3.319,0.701,0.299,5.0,0.0,0.262,98.176,97.712,98.674,27.618,-115.106,3.596,0.554,-2.88
Cell_0459,01/14/2024,healthy,-1,0.808,13.659,-64.13,-5.926,13.567,2.968,24.621,2.237,2.077,0.077,34.071,28.421,12.0,3.472,0.787,0.241,3.0,7.0,0.291,99.631,97.701,97.686,25.21,-110.312,4.571,0.571,-6.69
Cell_0459,01/15/2024,healthy,-1,1.0,16.945,-69.818,-6.283,13.151,3.201,23.648,2.059,3.273,0.066,42.41,35.706,10.0,4.042,0.747,0.235,0.0,5.0,0.262,98.659,99.693,100.0,26.393,-120.073,4.109,0.586,-2.78
Cell_0459,01/16/2024,healthy,-1,0.987,15.873,-67.335,-6.309,12.689,3.747,22.777,1.533,2.334,0.1,42.93,34.848,13.0,3.846,0.708,0.298,2.0,4.0,0.344,96.786,98.171,99.89,33.032,-112.247,3.386,0.653,-3.16
Cell_0459,01/17/2024,healthy,-1,1.0,15.096,-65.74,-5.897,13.242,3.472,25.69,1.797,2.155,0.072,36.763,42.316,15.0,3.71,0.886,0.09,3.0,3.0,0.346,98.805,100.0,98.409,30.224,-121.108,3.814,0.755,-4.77
Cell_0459,01/18/2024,healthy,-1,0.98,16.567,-65.564,-6.018,12.382,3.405,21.21,1.478,2.421,0.085,36.057,33.661,10.0,4.444,0.765,0.222,0.0,5.0,0.299,99.512,97.583,100.0,32.85,-111.019,3.637,0.642,-2.01
Cell_0459,01/19/2024,healthy,-1,0.955,13.125,-64.35,-6.408,14.312,3.607,20.773,1.341,1.942,0.1,40.341,32.022,11.0,4.333,0.701,0.297,2.0,1.0,0.342,99.067,100.0,98.308,36.177,-109.633,3.968,0.624,-8.34
Cell_0459,01/20/2024,healthy,-1,0.812,14.882,-69.646,-5.999,12.687,3.333,21.078,1.89,2.352,0.092,31.497,25.276,11.0,3.552,0.716,0.291,1.0,1.0,0.319,100.0,98.041,99.038,25.958,-118.115,3.806,0.585,-4.15
Cell_0459,01/21/2024,healthy,-1,0.77,13.112,-66.682,-6.085,13.005,3.116,22.66,1.394,2.065,0.072,27.071,33.057,10.0,3.466,0.743,0.296,2.0,5.0,0.306,98.683,98.997,100.0,30.567,-112.191,4.173,0.571,-6.4
Cell_0459,01/22/2024,healthy,-1,0.981,16.237,-64.532,-6.342,12.558,3.806,22.913,1.892,1.997,0.108,31.727,36.808,13.0,4.553,0.788,0.196,3.0,4.0,0.318,100.0,99.716,100.0,36.11,-115.952,3.3,0.736,-2.6
Cell_0459,01/23/2024,healthy,-1,0.945,13.118,-65.23,-6.228,13.481,3.349,23.914,2.043,2.617,0.09,35.488,32.98,11.0,4.549,0.783,0.193,2.0,2.0,0.375,98.624,98.744,99.613,39.662,-111.549,4.025,0.642,-7.1
Cell_0459,01/24/2024,healthy,-1,1.0,15.218,-68.052,-6.217,13.251,3.462,24.492,2.031,2.912,0.105,35.6,39.812,14.0,3.845,0.782,0.222,3.0,6.0,0.286,97.543,99.579,98.939,25.703,-112.74,3.827,0.663,-4.66
Cell_0459,01/25/2024,healthy,-1,0.968,16.353,-62.714,-6.12,12.779,2.97,22.508,1.584,2.824,0.068,36.445,31.981,14.0,3.314,0.832,0.175,2.0,2.0,0.366,100.0,98.317,97.97,31.708,-113.459,4.302,0.608,-2.81
Cell_0459,01/26/2024,healthy,-1,0.974,15.308,-63.639,-6.457,13.532,3.722,23.2,1.784,2.985,0.07,35.481,38.422,13.0,4.343,0.815,0.181,4.0,3.0,0.38,98.431,99.849,100.0,28.863,-117.334,3.635,0.745,-4.99
Cell_0459,01/27/2024,healthy,-1,0.754,15.978,-64.55,-6.075,13.758,3.589,22.646,2.104,2.982,0.1,30.965,28.814,9.0,3.229,0.875,0.134,1.0,5.0,0.315,99.685,98.861,99.702,23.4,-113.516,3.834,0.769,-4.66
Cell_0459,01/28/2024,healthy,-1,0.797,14.7,-67.739,-6.343,12.005,3.144,22.332,1.782,2.413,0.101,24.269,17.951,9.0,3.31,0.779,0.225,2.0,1.0,0.28,98.157,98.83,99.984,27.623,-119.104,3.818,0.601,-3.31
Cell_0459,01/29/2024,healthy,-1,0.99,13.659,-65.456,-6.566,14.175,3.55,23.574,1.945,3.223,0.098,40.348,38.751,15.0,4.77,0.785,0.226,1.0,2.0,0.331,98.05,97.857,100.0,26.258,-115.577,3.993,0.683,-7.6
Cell_0459,01/30/2024,healthy,-1,1.0,13.264,-71.772,-6.164,14.105,3.488,21.664,1.834,2.505,0.084,38.727,32.035,10.0,4.142,0.862,0.102,4.0,2.0,0.332,97.07,99.441,100.0,34.107,-118.696,4.043,0.738,-7.89
Cell_0460,01/01/2024,healthy,-1,0.966,21.846,-71.006,-8.878,10.777,2.93,26.06,3.045,2.039,0.093,47.731,25.846,10.0,6.109,0.749,0.265,3.0,5.0,0.153,96.896,98.395,98.098,25.93,-111.256,3.678,0.532,5.68
Cell_0460,01/02/2024,healthy,-1,0.917,21.272,-79.656,-7.586,11.034,3.281,22.058,3.06,2.077,0.104,42.556,19.614,5.0,4.419,0.789,0.185,4.0,1.0,0.143,96.902,98.238,99.905,22.829,-103.729,3.363,0.628,4.72
Cell_0460,01/03/2024,healthy,-1,1.0,20.392,-77.135,-8.154,11.056,3.4,25.282,2.115,2.531,0.087,43.269,23.575,9.0,7.521,0.783,0.236,0.0,2.0,0.171,98.569,99.024,98.111,25.471,-110.702,3.252,0.652,3.81
Cell_0460,01/04/2024,healthy,-1,1.0,21.891,-76.87,-8.087,11.693,3.357,24.22,2.546,2.269,0.074,44.166,23.489,9.0,8.088,0.657,0.37,1.0,3.0,0.173,99.279,100.0,97.921,20.22,-111.391,3.483,0.537,4.35
Cell_0460,01/05/2024,healthy,-1,0.94,21.332,-74.431,-8.471,11.81,3.523,23.426,2.307,3.017,0.091,47.743,21.72,8.0,5.47,0.709,0.305,1.0,7.0,0.149,98.086,99.659,99.274,22.553,-108.385,3.352,0.61,3.62
Cell_0460,01/06/2024,healthy,-1,0.807,20.295,-72.48,-8.101,10.561,3.224,24.264,2.244,2.794,0.083,45.115,18.428,7.0,4.994,0.722,0.249,1.0,2.0,0.165,97.982,98.418,99.739,19.185,-104.582,3.276,0.569,4.45
Cell_0460,01/07/2024,healthy,-1,0.761,20.443,-86.189,-7.715,10.994,3.537,22.961,2.782,2.795,0.09,37.937,17.588,5.0,5.616,0.695,0.304,3.0,3.0,0.152,96.833,99.3,98.966,22.599,-114.775,3.108,0.597,3.95
Cell_0460,01/08/2024,healthy,-1,0.955,18.943,-79.171,-7.902,11.345,3.646,24.401,2.992,1.996,0.101,49.041,23.374,7.0,7.313,0.628,0.379,5.0,4.0,0.165,97.564,100.0,100.0,20.683,-106.13,3.112,0.555,1.93
Cell_0460,01/09/2024,healthy,-1,0.991,20.081,-78.807,-7.831,11.856,3.145,24.238,2.891,2.823,0.078,45.66,23.473,10.0,7.562,0.676,0.31,2.0,6.0,0.164,99.093,99.622,100.0,26.207,-108.042,3.77,0.516,2.3
Cell_0460,01/10/2024,healthy,-1,0.995,19.606,-75.821,-8.195,12.02,3.217,22.795,2.457,2.153,0.094,49.318,23.952,7.0,8.947,0.641,0.344,2.0,7.0,0.203,99.703,99.932,97.712,21.265,-104.509,3.737,0.503,1.58
Cell_0460,01/11/2024,healthy,-1,0.993,19.925,-79.465,-8.177,10.92,3.615,22.675,3.489,2.187,0.074,45.436,23.185,9.0,7.614,0.722,0.298,4.0,5.0,0.145,97.792,100.0,100.0,24.187,-106.422,3.021,0.63,3.55
Cell_0460,01/12/2024,healthy,-1,0.88,21.237,-80.356,-8.224,11.395,3.248,24.946,3.103,2.169,0.063,49.513,22.673,6.0,6.261,0.737,0.321,5.0,2.0,0.192,99.335,99.578,99.41,18.992,-111.833,3.508,0.58,4.14
Cell_0460,01/13/2024,healthy,-1,0.796,16.851,-82.182,-8.566,12.101,3.265,24.397,1.529,2.922,0.07,36.867,25.316,7.0,5.398,0.717,0.292,2.0,8.0,0.164,99.073,99.926,97.366,20.309,-108.69,3.706,0.576,-1.3
Cell_0460,01/14/2024,healthy,-1,0.784,20.64,-72.414,-7.571,12.0,3.48,22.694,2.603,2.545,0.103,36.214,17.124,6.0,6.02,0.704,0.288,2.0,5.0,0.163,98.6,98.811,99.436,17.199,-108.028,3.448,0.597,2.64
Cell_0460,01/15/2024,healthy,-1,0.963,19.951,-76.859,-8.585,10.832,3.523,23.326,3.581,2.902,0.09,47.936,24.159,9.0,5.157,0.796,0.221,0.0,2.0,0.183,97.047,100.0,100.0,13.783,-110.299,3.074,0.676,3.7
Cell_0460,01/16/2024,healthy,-1,0.996,18.337,-81.354,-7.426,11.206,3.184,24.669,2.223,2.176,0.079,51.468,22.736,6.0,7.381,0.782,0.215,3.0,0.0,0.141,99.351,99.975,97.996,21.823,-113.769,3.519,0.608,1.53
Cell_0460,01/17/2024,healthy,-1,1.0,21.508,-77.06,-8.21,10.726,3.44,23.399,2.534,2.084,0.099,51.858,26.923,10.0,6.898,0.744,0.271,3.0,2.0,0.187,99.165,98.398,98.316,24.583,-104.895,3.118,0.624,5.42
Cell_0460,01/18/2024,healthy,-1,1.0,19.266,-76.032,-8.019,11.367,3.589,24.868,2.827,2.439,0.088,50.684,25.52,10.0,5.805,0.659,0.364,0.0,3.0,0.182,98.386,98.758,99.291,25.321,-107.613,3.168,0.574,2.22
Cell_0460,01/19/2024,healthy,-1,0.981,20.586,-73.646,-7.98,11.185,3.168,22.695,2.527,1.982,0.064,50.545,21.147,8.0,7.265,0.778,0.207,2.0,1.0,0.151,98.115,97.728,98.318,26.201,-106.797,3.531,0.6,3.81
Cell_0460,01/20/2024,healthy,-1,0.835,16.063,-77.628,-8.745,10.515,3.181,24.893,2.941,2.046,0.079,36.569,15.823,6.0,5.627,0.702,0.31,2.0,3.0,0.164,97.77,100.0,97.99,20.073,-107.455,3.306,0.541,0.29
Cell_0460,01/21/2024,healthy,-1,0.806,19.229,-80.249,-8.255,10.74,3.181,25.185,2.609,2.526,0.102,40.977,20.738,7.0,4.984,0.737,0.29,2.0,1.0,0.142,98.526,98.938,98.314,17.121,-111.049,3.376,0.571,3.12
Cell_0460,01/22/2024,healthy,-1,0.994,18.052,-75.846,-8.523,10.719,3.52,23.378,2.503,2.933,0.079,41.287,23.724,6.0,5.856,0.589,0.428,1.0,3.0,0.145,97.243,100.0,98.384,23.262,-106.649,3.045,0.506,1.97
Cell_0460,01/23/2024,healthy,-1,0.937,20.193,-77.037,-8.143,11.184,3.22,27.089,3.107,2.645,0.1,46.598,22.915,11.0,7.528,0.691,0.299,1.0,7.0,0.126,98.875,98.373,98.149,21.755,-112.201,3.474,0.539,3.42
Cell_0460,01/24/2024,healthy,-1,1.0,21.653,-78.512,-7.917,10.728,3.96,25.193,1.507,2.017,0.095,45.485,23.66,7.0,6.178,0.664,0.354,4.0,3.0,0.171,98.667,100.0,98.392,22.851,-111.353,2.709,0.647,5.56
Cell_0460,01/25/2024,healthy,-1,1.0,18.581,-75.952,-8.145,10.747,3.098,24.077,2.944,2.135,0.094,53.308,20.633,9.0,6.11,0.835,0.155,2.0,4.0,0.168,98.575,100.0,99.093,19.605,-108.966,3.469,0.628,2.46
Cell_0460,01/26/2024,healthy,-1,0.948,20.227,-79.99,-8.038,11.304,3.39,23.49,2.802,1.61,0.094,47.391,25.151,6.0,4.713,0.719,0.284,1.0,3.0,0.143,99.223,98.904,99.662,23.441,-116.903,3.334,0.593,3.27
Cell_0460,01/27/2024,healthy,-1,0.781,19.676,-81.129,-8.303,9.908,3.513,26.088,3.45,2.27,0.075,43.78,15.007,6.0,5.276,0.764,0.23,3.0,3.0,0.167,99.495,98.101,99.958,19.68,-108.112,2.82,0.648,4.81
Cell_0460,01/28/2024,healthy,-1,0.805,20.404,-84.225,-8.201,11.295,3.608,24.192,2.666,2.557,0.091,35.722,20.742,8.0,4.615,0.847,0.139,4.0,7.0,0.144,98.278,100.0,98.707,16.752,-111.308,3.131,0.744,3.46
Cell_0460,01/29/2024,healthy,-1,0.953,19.342,-81.689,-8.24,10.418,2.795,22.577,2.439,2.348,0.108,52.353,24.38,5.0,5.667,0.762,0.233,1.0,1.0,0.152,98.925,99.868,99.806,21.746,-107.697,3.728,0.519,3.71
Cell_0460,01/30/2024,healthy,-1,1.0,18.591,-81.664,-7.463,10.587,3.169,25.279,2.626,2.561,0.091,51.014,24.334,7.0,5.448,0.736,0.241,0.0,1.0,0.175,97.832,99.802,98.644,22.228,-110.41,3.34,0.568,2.71
Cell_0461,01/01/2024,healthy,-1,1.0,14.829,-75.992,-7.813,14.639,2.168,26.146,2.52,0.998,0.081,39.502,39.665,21.0,2.111,0.641,0.351,2.0,6.0,0.16,97.712,99.043,97.841,26.281,-108.017,6.753,0.339,-7.13
Cell_0461,01/02/2024,healthy,-1,0.952,15.354,-75.905,-8.37,12.099,1.833,26.827,2.536,1.114,0.069,37.036,32.752,19.0,2.201,0.627,0.349,3.0,7.0,0.14,99.95,99.703,98.496,30.409,-105.514,6.601,0.28,-2.8
Cell_0461,01/03/2024,healthy,-1,0.994,14.92,-76.396,-8.224,12.51,2.239,26.742,2.631,0.897,0.082,39.508,42.755,15.0,2.307,0.587,0.445,4.0,1.0,0.178,99.351,99.054,97.39,26.926,-110.992,5.586,0.32,-3.85
Cell_0461,01/04/2024,healthy,-1,0.965,15.132,-79.545,-7.477,11.9,2.141,28.0,3.359,1.367,0.076,33.715,34.158,20.0,2.267,0.584,0.417,2.0,2.0,0.145,97.492,98.656,97.224,25.566,-109.105,5.559,0.302,-2.72
Cell_0461,01/05/2024,healthy,-1,0.88,15.343,-70.671,-7.934,13.995,2.182,27.768,3.89,1.326,0.054,31.737,27.797,10.0,1.719,0.613,0.332,4.0,1.0,0.138,99.317,99.419,98.792,27.029,-114.231,6.412,0.322,-5.65
Cell_0461,01/06/2024,healthy,-1,0.853,16.514,-80.058,-8.084,12.411,2.102,26.14,2.882,1.044,0.06,29.615,31.834,11.0,2.443,0.585,0.408,2.0,9.0,0.146,98.545,99.898,97.276,32.195,-113.782,5.905,0.299,-2.1
Cell_0461,01/07/2024,healthy,-1,0.792,15.324,-79.463,-8.152,11.706,1.99,25.341,2.96,0.724,0.068,29.262,30.055,11.0,1.93,0.6,0.437,1.0,3.0,0.131,99.47,99.936,97.918,22.757,-116.079,5.884,0.29,-2.24
Cell_0461,01/08/2024,healthy,-1,1.0,16.283,-78.877,-7.613,14.113,1.942,27.818,1.849,1.249,0.068,35.11,36.524,16.0,1.83,0.624,0.39,2.0,6.0,0.184,100.0,98.614,99.157,31.59,-112.549,7.268,0.297,-4.89
Cell_0461,01/09/2024,healthy,-1,0.981,13.705,-78.048,-7.866,12.966,2.323,26.482,2.676,1.137,0.058,36.627,32.754,14.0,2.596,0.607,0.377,3.0,10.0,0.149,99.318,98.273,97.723,28.583,-104.441,5.582,0.343,-5.74
Cell_0461,01/10/2024,healthy,-1,0.998,15.86,-76.703,-7.956,10.987,2.256,28.0,3.897,1.01,0.07,40.192,38.696,18.0,2.237,0.57,0.418,3.0,6.0,0.151,99.92,98.912,97.394,28.359,-106.836,4.871,0.309,-0.62
Cell_0461,01/11/2024,healthy,-1,0.998,16.786,-77.434,-8.156,12.217,2.463,27.731,3.15,1.041,0.068,28.508,37.747,14.0,2.953,0.599,0.411,0.0,6.0,0.18,100.0,98.34,99.967,29.812,-109.941,4.96,0.357,-1.54
Cell_0461,01/12/2024,healthy,-1,0.924,15.724,-72.739,-7.448,12.561,1.948,27.866,3.522,1.064,0.07,35.299,30.961,18.0,2.227,0.56,0.406,5.0,7.0,0.14,97.829,100.0,99.349,25.837,-110.362,6.449,0.263,-3.12
Cell_0461,01/13/2024,healthy,-1,0.893,15.681,-78.693,-8.237,13.826,2.039,26.693,3.183,0.943,0.073,32.253,28.837,10.0,1.732,0.656,0.345,4.0,9.0,0.135,98.827,100.0,97.626,25.079,-108.946,6.781,0.324,-5.06
Cell_0461,01/14/2024,healthy,-1,0.783,16.198,-79.142,-7.64,13.084,2.111,28.0,3.509,1.22,0.056,29.942,30.266,15.0,1.488,0.548,0.46,0.0,9.0,0.157,98.577,98.76,97.034,19.534,-110.492,6.197,0.279,-3.43
Cell_0461,01/15/2024,healthy,-1,1.0,15.595,-82.032,-7.129,12.294,2.184,27.356,3.07,1.096,0.053,38.84,37.29,16.0,2.258,0.604,0.405,0.0,4.0,0.127,98.408,96.548,98.043,31.724,-109.197,5.629,0.32,-2.85
Cell_0461,01/16/2024,healthy,-1,1.0,16.406,-75.774,-7.876,13.32,2.311,26.503,2.472,1.392,0.061,37.322,38.712,21.0,2.768,0.5,0.502,2.0,3.0,0.144,97.679,100.0,98.374,29.154,-105.213,5.763,0.282,-3.57
Cell_0461,01/17/2024,healthy,-1,0.998,16.641,-75.419,-7.571,13.242,2.037,28.0,2.173,1.494,0.071,37.568,31.317,15.0,2.055,0.62,0.401,2.0,5.0,0.137,99.404,98.316,98.642,29.1,-109.491,6.501,0.309,-3.22
Cell_0461,01/18/2024,healthy,-1,1.0,13.944,-82.765,-8.028,11.974,2.5,23.479,2.722,1.114,0.068,32.94,42.226,13.0,2.46,0.638,0.344,4.0,5.0,0.106,97.875,96.437,98.937,31.421,-105.084,4.79,0.388,-4.02
Cell_0461,01/19/2024,healthy,-1,0.924,15.472,-72.459,-7.657,13.08,2.255,26.933,2.904,1.175,0.066,34.123,42.209,17.0,2.699,0.552,0.453,3.0,2.0,0.153,99.016,98.323,99.385,22.337,-104.866,5.801,0.302,-4.15
Cell_0461,01/20/2024,healthy,-1,0.807,18.019,-71.187,-8.019,13.602,2.45,26.986,2.712,0.765,0.081,27.033,38.268,9.0,2.363,0.555,0.451,0.0,4.0,0.118,99.597,100.0,99.059,23.716,-108.955,5.551,0.331,-2.38
Cell_0461,01/21/2024,healthy,-1,0.74,14.645,-75.31,-8.011,12.89,2.359,25.02,2.745,1.316,0.071,25.022,27.341,14.0,1.729,0.651,0.352,1.0,3.0,0.172,98.438,100.0,99.242,23.244,-106.576,5.463,0.373,-4.69
Cell_0461,01/22/2024,healthy,-1,0.99,13.751,-79.69,-7.933,11.86,2.201,26.522,2.943,0.944,0.077,37.262,38.882,16.0,2.182,0.595,0.409,1.0,2.0,0.168,98.739,98.982,98.156,27.725,-106.315,5.389,0.318,-4.04
Cell_0461,01/23/2024,healthy,-1,0.993,17.627,-74.447,-7.326,12.526,2.333,25.741,2.944,1.012,0.081,34.714,38.247,16.0,1.273,0.572,0.502,1.0,5.0,0.155,97.797,98.686,96.299,35.802,-107.989,5.368,0.324,-1.16
Cell_0461,01/24/2024,healthy,-1,1.0,14.997,-76.758,-7.863,12.647,2.344,25.795,3.653,1.153,0.075,37.404,43.312,15.0,2.673,0.616,0.363,4.0,4.0,0.142,99.323,100.0,98.385,25.309,-109.805,5.396,0.347,-3.97
Cell_0461,01/25/2024,healthy,-1,1.0,15.61,-80.894,-7.673,13.275,2.387,25.845,2.312,1.008,0.074,41.266,37.405,16.0,2.021,0.568,0.429,4.0,0.0,0.136,98.988,99.976,100.0,28.043,-104.391,5.562,0.331,-4.3
Cell_0461,01/26/2024,healthy,-1,0.988,16.005,-77.38,-8.093,12.802,2.29,26.316,3.334,1.26,0.08,34.337,39.35,13.0,2.382,0.56,0.417,4.0,2.0,0.157,99.396,100.0,96.565,29.456,-109.436,5.591,0.31,-3.2
Cell_0461,01/27/2024,healthy,-1,0.82,14.896,-78.578,-8.094,13.214,2.399,27.64,2.174,1.045,0.062,30.084,34.121,12.0,1.527,0.59,0.405,1.0,6.0,0.153,99.727,98.404,97.049,29.784,-109.075,5.507,0.346,-4.93
Cell_0461,01/28/2024,healthy,-1,0.783,16.471,-78.491,-7.603,11.684,2.131,26.584,2.564,0.876,0.075,27.096,29.17,14.0,1.888,0.589,0.456,3.0,5.0,0.142,99.125,100.0,98.037,19.261,-111.362,5.483,0.306,-1.06
Cell_0461,01/29/2024,healthy,-1,0.971,16.97,-75.851,-8.122,12.859,2.059,25.298,2.937,1.293,0.06,38.606,45.47,14.0,3.154,0.532,0.47,1.0,5.0,0.165,99.502,98.933,98.892,31.493,-108.992,6.245,0.266,-2.32
Cell_0461,01/30/2024,healthy,-1,1.0,20.09,-76.515,-8.019,12.064,2.284,28.0,3.361,1.243,0.062,38.489,33.083,17.0,2.635,0.588,0.368,3.0,3.0,0.136,98.316,100.0,99.424,27.951,-105.83,5.283,0.324,1.99
Cell_0462,01/01/2024,healthy,-1,1.0,16.88,-78.233,-7.717,11.898,3.79,22.6,2.68,3.135,0.09,40.861,26.432,20.0,6.787,0.625,0.352,4.0,1.0,0.382,99.834,97.473,99.675,13.392,-100.848,3.139,0.576,-0.97
Cell_0462,01/02/2024,healthy,-1,0.99,16.279,-85.629,-8.045,12.177,3.515,23.552,4.235,3.491,0.085,38.091,27.797,20.0,7.957,0.548,0.465,1.0,3.0,0.336,99.564,99.465,99.241,17.18,-103.003,3.465,0.462,-1.99
Cell_0462,01/03/2024,healthy,-1,1.0,16.386,-84.462,-7.662,10.829,3.412,21.039,2.927,2.992,0.112,36.405,27.024,15.0,6.845,0.611,0.369,3.0,3.0,0.339,99.122,99.879,98.051,18.096,-105.672,3.174,0.506,0.14
Cell_0462,01/04/2024,healthy,-1,1.0,18.393,-87.24,-7.644,11.686,3.174,22.382,2.433,3.233,0.11,41.819,26.647,18.0,6.86,0.572,0.466,0.0,6.0,0.327,98.992,99.541,99.037,16.594,-100.2,3.682,0.443,0.86
Cell_0462,01/05/2024,healthy,-1,0.982,16.93,-81.629,-8.035,12.661,3.463,23.022,3.405,2.838,0.121,34.781,27.004,15.0,8.24,0.614,0.383,1.0,2.0,0.369,99.704,96.901,98.612,19.249,-110.129,3.656,0.513,-2.06
